INTERVALSTARTTIME_PST,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,LMP_Price_Per_MWh,Wind_MW,Solar_MW,Demand_MW,Fuel_Price,TimeStamp,Year,Month,Day,Hour,Time,Weekday,Weekend
2019-03-18 09:00:00+00:00,2019-03-18 16:00:00+00:00,2019-03-18T17:00:00-00:00,2019-03-18,10,27.33441,55.39,1167.44,23588.57,4.24,2019-03-18 09:00:00+00:00,2019,3,18,9,09:00:00,0,0
2019-03-18 10:00:00+00:00,2019-03-18 17:00:00+00:00,2019-03-18T18:00:00-00:00,2019-03-18,11,20.887610000000002,35.44,1331.05,23142.18,4.24,2019-03-18 10:00:00+00:00,2019,3,18,10,10:00:00,0,0
2019-03-18 11:00:00+00:00,2019-03-18 18:00:00+00:00,2019-03-18T19:00:00-00:00,2019-03-18,12,16.75381,27.69,1354.82,22922.6,4.24,2019-03-18 11:00:00+00:00,2019,3,18,11,11:00:00,0,0
2019-03-18 12:00:00+00:00,2019-03-18 19:00:00+00:00,2019-03-18T20:00:00-00:00,2019-03-18,13,16.07337,21.14,1343.2,22718.69,4.24,2019-03-18 12:00:00+00:00,2019,3,18,12,12:00:00,0,0
2019-03-18 13:00:00+00:00,2019-03-18 20:00:00+00:00,2019-03-18T21:00:00-00:00,2019-03-18,14,16.33195,19.76,1334.02,22905.91,4.24,2019-03-18 13:00:00+00:00,2019,3,18,13,13:00:00,0,0
2019-03-18 14:00:00+00:00,2019-03-18 21:00:00+00:00,2019-03-18T22:00:00-00:00,2019-03-18,15,18.89002,21.48,1323.69,23235.39,4.24,2019-03-18 14:00:00+00:00,2019,3,18,14,14:00:00,0,0
2019-03-18 15:00:00+00:00,2019-03-18 22:00:00+00:00,2019-03-18T23:00:00-00:00,2019-03-18,16,26.05155,22.07,1296.3,23819.3,4.24,2019-03-18 15:00:00+00:00,2019,3,18,15,15:00:00,0,0
2019-03-18 16:00:00+00:00,2019-03-18 23:00:00+00:00,2019-03-19T00:00:00-00:00,2019-03-18,17,29.13413,23.86,1191.91,24730.48,4.24,2019-03-18 16:00:00+00:00,2019,3,18,16,16:00:00,0,0
2019-03-18 17:00:00+00:00,2019-03-19 00:00:00+00:00,2019-03-19T01:00:00-00:00,2019-03-18,18,38.94781,24.08,831.1,25765.37,4.24,2019-03-18 17:00:00+00:00,2019,3,18,17,17:00:00,0,0
2019-03-18 18:00:00+00:00,2019-03-19 01:00:00+00:00,2019-03-19T02:00:00-00:00,2019-03-18,19,56.77859,31.71,259.92,27017.91,4.24,2019-03-18 18:00:00+00:00,2019,3,18,18,18:00:00,0,0
2019-03-18 19:00:00+00:00,2019-03-19 02:00:00+00:00,2019-03-19T03:00:00-00:00,2019-03-18,20,81.12767,42.42,0.09,28230.21,4.24,2019-03-18 19:00:00+00:00,2019,3,18,19,19:00:00,0,0
2019-03-18 20:00:00+00:00,2019-03-19 03:00:00+00:00,2019-03-19T04:00:00-00:00,2019-03-18,21,59.513180000000006,58.35,0.01,28177.04,4.24,2019-03-18 20:00:00+00:00,2019,3,18,20,20:00:00,0,0
2019-03-18 21:00:00+00:00,2019-03-19 04:00:00+00:00,2019-03-19T05:00:00-00:00,2019-03-18,22,55.43544,69.1,0.0,26709.78,4.24,2019-03-18 21:00:00+00:00,2019,3,18,21,21:00:00,0,0
2019-03-18 22:00:00+00:00,2019-03-19 05:00:00+00:00,2019-03-19T06:00:00-00:00,2019-03-18,23,49.18629,73.37,0.0,24661.17,4.24,2019-03-18 22:00:00+00:00,2019,3,18,22,22:00:00,0,0
2019-03-18 23:00:00+00:00,2019-03-19 06:00:00+00:00,2019-03-19T07:00:00-00:00,2019-03-18,24,39.61704,74.17,0.0,22773.34,4.24,2019-03-18 23:00:00+00:00,2019,3,18,23,23:00:00,0,0
2019-03-19 00:00:00+00:00,2019-03-19 07:00:00+00:00,2019-03-19T08:00:00-00:00,2019-03-19,1,35.10638,219.77,0.0,21313.67,4.25,2019-03-19 00:00:00+00:00,2019,3,19,0,00:00:00,1,0
2019-03-19 01:00:00+00:00,2019-03-19 08:00:00+00:00,2019-03-19T09:00:00-00:00,2019-03-19,2,32.41865,268.84,0.0,20475.26,4.25,2019-03-19 01:00:00+00:00,2019,3,19,1,01:00:00,1,0
2019-03-19 02:00:00+00:00,2019-03-19 09:00:00+00:00,2019-03-19T10:00:00-00:00,2019-03-19,3,32.49157,256.76,0.0,19964.15,4.25,2019-03-19 02:00:00+00:00,2019,3,19,2,02:00:00,1,0
2019-03-19 03:00:00+00:00,2019-03-19 10:00:00+00:00,2019-03-19T11:00:00-00:00,2019-03-19,4,33.12512,213.57,0.0,19818.22,4.25,2019-03-19 03:00:00+00:00,2019,3,19,3,03:00:00,1,0
2019-03-19 04:00:00+00:00,2019-03-19 11:00:00+00:00,2019-03-19T12:00:00-00:00,2019-03-19,5,33.54298,193.52,0.0,20210.69,4.25,2019-03-19 04:00:00+00:00,2019,3,19,4,04:00:00,1,0
2019-03-19 05:00:00+00:00,2019-03-19 12:00:00+00:00,2019-03-19T13:00:00-00:00,2019-03-19,6,41.3419,176.34,0.0,21615.67,4.25,2019-03-19 05:00:00+00:00,2019,3,19,5,05:00:00,1,0
2019-03-19 06:00:00+00:00,2019-03-19 13:00:00+00:00,2019-03-19T14:00:00-00:00,2019-03-19,7,56.32025,137.89,0.0,23895.91,4.25,2019-03-19 06:00:00+00:00,2019,3,19,6,06:00:00,1,0
2019-03-19 07:00:00+00:00,2019-03-19 14:00:00+00:00,2019-03-19T15:00:00-00:00,2019-03-19,8,52.15663,101.76,113.41,24972.62,4.25,2019-03-19 07:00:00+00:00,2019,3,19,7,07:00:00,1,0
2019-03-19 08:00:00+00:00,2019-03-19 15:00:00+00:00,2019-03-19T16:00:00-00:00,2019-03-19,9,39.56197,82.32,518.23,24802.75,4.25,2019-03-19 08:00:00+00:00,2019,3,19,8,08:00:00,1,0
2019-03-19 09:00:00+00:00,2019-03-19 16:00:00+00:00,2019-03-19T17:00:00-00:00,2019-03-19,10,32.462140000000005,65.34,915.81,24126.45,4.25,2019-03-19 09:00:00+00:00,2019,3,19,9,09:00:00,1,0
2019-03-19 10:00:00+00:00,2019-03-19 17:00:00+00:00,2019-03-19T18:00:00-00:00,2019-03-19,11,28.050109999999997,51.08,1085.05,23206.79,4.25,2019-03-19 10:00:00+00:00,2019,3,19,10,10:00:00,1,0
2019-03-19 11:00:00+00:00,2019-03-19 18:00:00+00:00,2019-03-19T19:00:00-00:00,2019-03-19,12,24.09222,33.67,1138.75,22484.01,4.25,2019-03-19 11:00:00+00:00,2019,3,19,11,11:00:00,1,0
2019-03-19 12:00:00+00:00,2019-03-19 19:00:00+00:00,2019-03-19T20:00:00-00:00,2019-03-19,13,23.446939999999998,24.33,1137.36,22264.92,4.25,2019-03-19 12:00:00+00:00,2019,3,19,12,12:00:00,1,0
2019-03-19 13:00:00+00:00,2019-03-19 20:00:00+00:00,2019-03-19T21:00:00-00:00,2019-03-19,14,24.93112,33.01,1111.0,22189.81,4.25,2019-03-19 13:00:00+00:00,2019,3,19,13,13:00:00,1,0
2019-03-19 14:00:00+00:00,2019-03-19 21:00:00+00:00,2019-03-19T22:00:00-00:00,2019-03-19,15,28.32497,59.87,1053.23,22322.18,4.25,2019-03-19 14:00:00+00:00,2019,3,19,14,14:00:00,1,0
2019-03-19 15:00:00+00:00,2019-03-19 22:00:00+00:00,2019-03-19T23:00:00-00:00,2019-03-19,16,33.05876,112.58,949.22,22723.42,4.25,2019-03-19 15:00:00+00:00,2019,3,19,15,15:00:00,1,0
2019-03-19 16:00:00+00:00,2019-03-19 23:00:00+00:00,2019-03-20T00:00:00-00:00,2019-03-19,17,30.93624,191.26,765.28,23332.84,4.25,2019-03-19 16:00:00+00:00,2019,3,19,16,16:00:00,1,0
2019-03-19 17:00:00+00:00,2019-03-20 00:00:00+00:00,2019-03-20T01:00:00-00:00,2019-03-19,18,36.80684,289.67,440.69,24290.03,4.25,2019-03-19 17:00:00+00:00,2019,3,19,17,17:00:00,1,0
2019-03-19 18:00:00+00:00,2019-03-20 01:00:00+00:00,2019-03-20T02:00:00-00:00,2019-03-19,19,50.2261,362.95,117.45,25534.11,4.25,2019-03-19 18:00:00+00:00,2019,3,19,18,18:00:00,1,0
2019-03-19 19:00:00+00:00,2019-03-20 02:00:00+00:00,2019-03-20T03:00:00-00:00,2019-03-19,20,65.03497,446.92,0.66,27328.8,4.25,2019-03-19 19:00:00+00:00,2019,3,19,19,19:00:00,1,0
2019-03-19 20:00:00+00:00,2019-03-20 03:00:00+00:00,2019-03-20T04:00:00-00:00,2019-03-19,21,49.34145,501.12,0.0,27261.52,4.25,2019-03-19 20:00:00+00:00,2019,3,19,20,20:00:00,1,0
2019-03-19 21:00:00+00:00,2019-03-20 04:00:00+00:00,2019-03-20T05:00:00-00:00,2019-03-19,22,46.06295,574.01,0.0,26080.08,4.25,2019-03-19 21:00:00+00:00,2019,3,19,21,21:00:00,1,0
2019-03-19 22:00:00+00:00,2019-03-20 05:00:00+00:00,2019-03-20T06:00:00-00:00,2019-03-19,23,38.06159,546.9,0.0,24239.53,4.25,2019-03-19 22:00:00+00:00,2019,3,19,22,22:00:00,1,0
2019-03-19 23:00:00+00:00,2019-03-20 06:00:00+00:00,2019-03-20T07:00:00-00:00,2019-03-19,24,35.66555,395.19,0.0,22540.63,4.25,2019-03-19 23:00:00+00:00,2019,3,19,23,23:00:00,1,0
2019-03-20 00:00:00+00:00,2019-03-20 07:00:00+00:00,2019-03-20T08:00:00-00:00,2019-03-20,1,31.11699,141.19,0.0,21493.3,4.43,2019-03-20 00:00:00+00:00,2019,3,20,0,00:00:00,2,0
2019-03-20 01:00:00+00:00,2019-03-20 08:00:00+00:00,2019-03-20T09:00:00-00:00,2019-03-20,2,30.34961,158.5,0.0,20649.95,4.43,2019-03-20 01:00:00+00:00,2019,3,20,1,01:00:00,2,0
2019-03-20 02:00:00+00:00,2019-03-20 09:00:00+00:00,2019-03-20T10:00:00-00:00,2019-03-20,3,28.5189,217.75,0.0,20122.36,4.43,2019-03-20 02:00:00+00:00,2019,3,20,2,02:00:00,2,0
2019-03-20 03:00:00+00:00,2019-03-20 10:00:00+00:00,2019-03-20T11:00:00-00:00,2019-03-20,4,28.420609999999996,296.32,0.0,19945.78,4.43,2019-03-20 03:00:00+00:00,2019,3,20,3,03:00:00,2,0
2019-03-20 04:00:00+00:00,2019-03-20 11:00:00+00:00,2019-03-20T12:00:00-00:00,2019-03-20,5,29.449740000000002,345.52,0.0,20406.63,4.43,2019-03-20 04:00:00+00:00,2019,3,20,4,04:00:00,2,0
2019-03-20 05:00:00+00:00,2019-03-20 12:00:00+00:00,2019-03-20T13:00:00-00:00,2019-03-20,6,37.93851,353.1,0.0,21777.98,4.43,2019-03-20 05:00:00+00:00,2019,3,20,5,05:00:00,2,0
2019-03-20 06:00:00+00:00,2019-03-20 13:00:00+00:00,2019-03-20T14:00:00-00:00,2019-03-20,7,51.928779999999996,349.86,0.0,24165.05,4.43,2019-03-20 06:00:00+00:00,2019,3,20,6,06:00:00,2,0
2019-03-20 07:00:00+00:00,2019-03-20 14:00:00+00:00,2019-03-20T15:00:00-00:00,2019-03-20,8,54.04597,368.6,135.18,25661.9,4.43,2019-03-20 07:00:00+00:00,2019,3,20,7,07:00:00,2,0
2019-03-20 08:00:00+00:00,2019-03-20 15:00:00+00:00,2019-03-20T16:00:00-00:00,2019-03-20,9,40.28218,369.69,571.63,25892.52,4.43,2019-03-20 08:00:00+00:00,2019,3,20,8,08:00:00,2,0
2019-03-20 09:00:00+00:00,2019-03-20 16:00:00+00:00,2019-03-20T17:00:00-00:00,2019-03-20,10,33.948879999999996,332.9,999.41,25664.7,4.43,2019-03-20 09:00:00+00:00,2019,3,20,9,09:00:00,2,0
2019-03-20 10:00:00+00:00,2019-03-20 17:00:00+00:00,2019-03-20T18:00:00-00:00,2019-03-20,11,32.33947,302.1,1171.75,25188.79,4.43,2019-03-20 10:00:00+00:00,2019,3,20,10,10:00:00,2,0
2019-03-20 11:00:00+00:00,2019-03-20 18:00:00+00:00,2019-03-20T19:00:00-00:00,2019-03-20,12,31.67486,310.91,1177.87,24660.89,4.43,2019-03-20 11:00:00+00:00,2019,3,20,11,11:00:00,2,0
2019-03-20 12:00:00+00:00,2019-03-20 19:00:00+00:00,2019-03-20T20:00:00-00:00,2019-03-20,13,28.97723,354.65,1132.8,24066.71,4.43,2019-03-20 12:00:00+00:00,2019,3,20,12,12:00:00,2,0
2019-03-20 13:00:00+00:00,2019-03-20 20:00:00+00:00,2019-03-20T21:00:00-00:00,2019-03-20,14,25.71503,426.97,1075.47,23663.34,4.43,2019-03-20 13:00:00+00:00,2019,3,20,13,13:00:00,2,0
2019-03-20 14:00:00+00:00,2019-03-20 21:00:00+00:00,2019-03-20T22:00:00-00:00,2019-03-20,15,26.339540000000003,449.28,999.88,23430.38,4.43,2019-03-20 14:00:00+00:00,2019,3,20,14,14:00:00,2,0
2019-03-20 15:00:00+00:00,2019-03-20 22:00:00+00:00,2019-03-20T23:00:00-00:00,2019-03-20,16,27.36004,436.64,906.55,23487.82,4.43,2019-03-20 15:00:00+00:00,2019,3,20,15,15:00:00,2,0
2019-03-20 16:00:00+00:00,2019-03-20 23:00:00+00:00,2019-03-21T00:00:00-00:00,2019-03-20,17,29.07398,416.16,801.83,23903.12,4.43,2019-03-20 16:00:00+00:00,2019,3,20,16,16:00:00,2,0
2019-03-20 17:00:00+00:00,2019-03-21 00:00:00+00:00,2019-03-21T01:00:00-00:00,2019-03-20,18,35.559090000000005,364.86,572.42,24565.41,4.43,2019-03-20 17:00:00+00:00,2019,3,20,17,17:00:00,2,0
2019-03-20 18:00:00+00:00,2019-03-21 01:00:00+00:00,2019-03-21T02:00:00-00:00,2019-03-20,19,50.046079999999996,298.17,189.07,25412.22,4.43,2019-03-20 18:00:00+00:00,2019,3,20,18,18:00:00,2,0
2019-03-20 19:00:00+00:00,2019-03-21 02:00:00+00:00,2019-03-21T03:00:00-00:00,2019-03-20,20,62.26956,256.08,0.36,27324.14,4.43,2019-03-20 19:00:00+00:00,2019,3,20,19,19:00:00,2,0
2019-03-20 20:00:00+00:00,2019-03-21 03:00:00+00:00,2019-03-21T04:00:00-00:00,2019-03-20,21,56.29695,237.32,0.0,27431.91,4.43,2019-03-20 20:00:00+00:00,2019,3,20,20,20:00:00,2,0
2019-03-20 21:00:00+00:00,2019-03-21 04:00:00+00:00,2019-03-21T05:00:00-00:00,2019-03-20,22,49.92383,225.18,0.0,26267.2,4.43,2019-03-20 21:00:00+00:00,2019,3,20,21,21:00:00,2,0
2019-03-20 22:00:00+00:00,2019-03-21 05:00:00+00:00,2019-03-21T06:00:00-00:00,2019-03-20,23,36.60705,213.16,0.0,24371.98,4.43,2019-03-20 22:00:00+00:00,2019,3,20,22,22:00:00,2,0
2019-03-20 23:00:00+00:00,2019-03-21 06:00:00+00:00,2019-03-21T07:00:00-00:00,2019-03-20,24,33.28835,204.44,0.0,22651.18,4.43,2019-03-20 23:00:00+00:00,2019,3,20,23,23:00:00,2,0
2019-03-21 00:00:00+00:00,2019-03-21 07:00:00+00:00,2019-03-21T08:00:00-00:00,2019-03-21,1,27.755390000000002,178.35,0.0,21469.91,4.49,2019-03-21 00:00:00+00:00,2019,3,21,0,00:00:00,3,0
2019-03-21 01:00:00+00:00,2019-03-21 08:00:00+00:00,2019-03-21T09:00:00-00:00,2019-03-21,2,26.444259999999996,164.97,0.0,20630.38,4.49,2019-03-21 01:00:00+00:00,2019,3,21,1,01:00:00,3,0
2019-03-21 02:00:00+00:00,2019-03-21 09:00:00+00:00,2019-03-21T10:00:00-00:00,2019-03-21,3,26.345059999999997,149.57,0.0,20161.13,4.49,2019-03-21 02:00:00+00:00,2019,3,21,2,02:00:00,3,0
2019-03-21 03:00:00+00:00,2019-03-21 10:00:00+00:00,2019-03-21T11:00:00-00:00,2019-03-21,4,26.702379999999998,132.45,0.0,20052.89,4.49,2019-03-21 03:00:00+00:00,2019,3,21,3,03:00:00,3,0
2019-03-21 04:00:00+00:00,2019-03-21 11:00:00+00:00,2019-03-21T12:00:00-00:00,2019-03-21,5,27.085659999999997,119.76,0.0,20606.22,4.49,2019-03-21 04:00:00+00:00,2019,3,21,4,04:00:00,3,0
2019-03-21 05:00:00+00:00,2019-03-21 12:00:00+00:00,2019-03-21T13:00:00-00:00,2019-03-21,6,36.83354,114.68,0.0,22072.3,4.49,2019-03-21 05:00:00+00:00,2019,3,21,5,05:00:00,3,0
2019-03-21 06:00:00+00:00,2019-03-21 13:00:00+00:00,2019-03-21T14:00:00-00:00,2019-03-21,7,49.9948,111.94,0.0,24576.36,4.49,2019-03-21 06:00:00+00:00,2019,3,21,6,06:00:00,3,0
2019-03-21 07:00:00+00:00,2019-03-21 14:00:00+00:00,2019-03-21T15:00:00-00:00,2019-03-21,8,52.75591,106.31,170.16,25774.2,4.49,2019-03-21 07:00:00+00:00,2019,3,21,7,07:00:00,3,0
2019-03-21 08:00:00+00:00,2019-03-21 15:00:00+00:00,2019-03-21T16:00:00-00:00,2019-03-21,9,32.79599,91.28,700.2,25305.75,4.49,2019-03-21 08:00:00+00:00,2019,3,21,8,08:00:00,3,0
2019-03-21 09:00:00+00:00,2019-03-21 16:00:00+00:00,2019-03-21T17:00:00-00:00,2019-03-21,10,26.40036,72.08,1198.95,24359.79,4.49,2019-03-21 09:00:00+00:00,2019,3,21,9,09:00:00,3,0
2019-03-21 10:00:00+00:00,2019-03-21 17:00:00+00:00,2019-03-21T18:00:00-00:00,2019-03-21,11,20.466639999999998,59.65,1402.97,23799.08,4.49,2019-03-21 10:00:00+00:00,2019,3,21,10,10:00:00,3,0
2019-03-21 11:00:00+00:00,2019-03-21 18:00:00+00:00,2019-03-21T19:00:00-00:00,2019-03-21,12,14.552529999999999,54.43,1433.29,23170.97,4.49,2019-03-21 11:00:00+00:00,2019,3,21,11,11:00:00,3,0
2019-03-21 12:00:00+00:00,2019-03-21 19:00:00+00:00,2019-03-21T20:00:00-00:00,2019-03-21,13,9.84805,58.74,1415.77,22608.76,4.49,2019-03-21 12:00:00+00:00,2019,3,21,12,12:00:00,3,0
2019-03-21 13:00:00+00:00,2019-03-21 20:00:00+00:00,2019-03-21T21:00:00-00:00,2019-03-21,14,6.745480000000001,70.99,1373.58,22306.1,4.49,2019-03-21 13:00:00+00:00,2019,3,21,13,13:00:00,3,0
2019-03-21 14:00:00+00:00,2019-03-21 21:00:00+00:00,2019-03-21T22:00:00-00:00,2019-03-21,15,6.75479,93.32,1297.06,22063.16,4.49,2019-03-21 14:00:00+00:00,2019,3,21,14,14:00:00,3,0
2019-03-21 15:00:00+00:00,2019-03-21 22:00:00+00:00,2019-03-21T23:00:00-00:00,2019-03-21,16,10.20448,126.67,1212.96,22250.33,4.49,2019-03-21 15:00:00+00:00,2019,3,21,15,15:00:00,3,0
2019-03-21 16:00:00+00:00,2019-03-21 23:00:00+00:00,2019-03-22T00:00:00-00:00,2019-03-21,17,6.569660000000001,173.05,1104.04,22893.28,4.49,2019-03-21 16:00:00+00:00,2019,3,21,16,16:00:00,3,0
2019-03-21 17:00:00+00:00,2019-03-22 00:00:00+00:00,2019-03-22T01:00:00-00:00,2019-03-21,18,26.12511,220.55,774.19,23841.83,4.49,2019-03-21 17:00:00+00:00,2019,3,21,17,17:00:00,3,0
2019-03-21 18:00:00+00:00,2019-03-22 01:00:00+00:00,2019-03-22T02:00:00-00:00,2019-03-21,19,40.75209,258.05,241.22,24974.34,4.49,2019-03-21 18:00:00+00:00,2019,3,21,18,18:00:00,3,0
2019-03-21 19:00:00+00:00,2019-03-22 02:00:00+00:00,2019-03-22T03:00:00-00:00,2019-03-21,20,63.08201,294.51,0.07,26871.83,4.49,2019-03-21 19:00:00+00:00,2019,3,21,19,19:00:00,3,0
2019-03-21 20:00:00+00:00,2019-03-22 03:00:00+00:00,2019-03-22T04:00:00-00:00,2019-03-21,21,54.446830000000006,340.1,0.0,27142.01,4.49,2019-03-21 20:00:00+00:00,2019,3,21,20,20:00:00,3,0
2019-03-21 21:00:00+00:00,2019-03-22 04:00:00+00:00,2019-03-22T05:00:00-00:00,2019-03-21,22,44.105340000000005,374.81,0.0,26098.5,4.49,2019-03-21 21:00:00+00:00,2019,3,21,21,21:00:00,3,0
2019-03-21 22:00:00+00:00,2019-03-22 05:00:00+00:00,2019-03-22T06:00:00-00:00,2019-03-21,23,33.49028,392.91,0.0,24366.96,4.49,2019-03-21 22:00:00+00:00,2019,3,21,22,22:00:00,3,0
2019-03-21 23:00:00+00:00,2019-03-22 06:00:00+00:00,2019-03-22T07:00:00-00:00,2019-03-21,24,31.436659999999996,387.85,0.0,22707.92,4.49,2019-03-21 23:00:00+00:00,2019,3,21,23,23:00:00,3,0
2019-03-22 00:00:00+00:00,2019-03-22 07:00:00+00:00,2019-03-22T08:00:00-00:00,2019-03-22,1,26.03064,391.43,0.0,20987.69,4.39,2019-03-22 00:00:00+00:00,2019,3,22,0,00:00:00,4,0
2019-03-22 01:00:00+00:00,2019-03-22 08:00:00+00:00,2019-03-22T09:00:00-00:00,2019-03-22,2,24.17977,323.25,0.0,20239.26,4.39,2019-03-22 01:00:00+00:00,2019,3,22,1,01:00:00,4,0
2019-03-22 02:00:00+00:00,2019-03-22 09:00:00+00:00,2019-03-22T10:00:00-00:00,2019-03-22,3,23.94484,254.02,0.0,19804.86,4.39,2019-03-22 02:00:00+00:00,2019,3,22,2,02:00:00,4,0
2019-03-22 03:00:00+00:00,2019-03-22 10:00:00+00:00,2019-03-22T11:00:00-00:00,2019-03-22,4,24.66844,191.3,0.0,19697.51,4.39,2019-03-22 03:00:00+00:00,2019,3,22,3,03:00:00,4,0
2019-03-22 04:00:00+00:00,2019-03-22 11:00:00+00:00,2019-03-22T12:00:00-00:00,2019-03-22,5,28.72124,131.93,0.0,20262.73,4.39,2019-03-22 04:00:00+00:00,2019,3,22,4,04:00:00,4,0
2019-03-22 05:00:00+00:00,2019-03-22 12:00:00+00:00,2019-03-22T13:00:00-00:00,2019-03-22,6,40.08207,84.68,0.0,21766.94,4.39,2019-03-22 05:00:00+00:00,2019,3,22,5,05:00:00,4,0
2019-03-22 06:00:00+00:00,2019-03-22 13:00:00+00:00,2019-03-22T14:00:00-00:00,2019-03-22,7,55.6273,64.93,0.0,24382.24,4.39,2019-03-22 06:00:00+00:00,2019,3,22,6,06:00:00,4,0
2019-03-22 07:00:00+00:00,2019-03-22 14:00:00+00:00,2019-03-22T15:00:00-00:00,2019-03-22,8,50.87148,57.44,136.72,25553.3,4.39,2019-03-22 07:00:00+00:00,2019,3,22,7,07:00:00,4,0
2019-03-22 08:00:00+00:00,2019-03-22 15:00:00+00:00,2019-03-22T16:00:00-00:00,2019-03-22,9,29.4025,65.63,539.86,25052.48,4.39,2019-03-22 08:00:00+00:00,2019,3,22,8,08:00:00,4,0
2019-03-22 09:00:00+00:00,2019-03-22 16:00:00+00:00,2019-03-22T17:00:00-00:00,2019-03-22,10,22.618370000000002,77.64,933.97,24130.37,4.39,2019-03-22 09:00:00+00:00,2019,3,22,9,09:00:00,4,0
2019-03-22 10:00:00+00:00,2019-03-22 17:00:00+00:00,2019-03-22T18:00:00-00:00,2019-03-22,11,17.02358,90.56,1130.59,23213.83,4.39,2019-03-22 10:00:00+00:00,2019,3,22,10,10:00:00,4,0
2019-03-22 11:00:00+00:00,2019-03-22 18:00:00+00:00,2019-03-22T19:00:00-00:00,2019-03-22,12,12.999830000000001,102.99,1191.93,22456.41,4.39,2019-03-22 11:00:00+00:00,2019,3,22,11,11:00:00,4,0
2019-03-22 12:00:00+00:00,2019-03-22 19:00:00+00:00,2019-03-22T20:00:00-00:00,2019-03-22,13,11.6089,111.75,1200.5,21854.24,4.39,2019-03-22 12:00:00+00:00,2019,3,22,12,12:00:00,4,0
2019-03-22 13:00:00+00:00,2019-03-22 20:00:00+00:00,2019-03-22T21:00:00-00:00,2019-03-22,14,7.1772800000000005,114.78,1167.03,21679.05,4.39,2019-03-22 13:00:00+00:00,2019,3,22,13,13:00:00,4,0
2019-03-22 14:00:00+00:00,2019-03-22 21:00:00+00:00,2019-03-22T22:00:00-00:00,2019-03-22,15,8.47215,115.81,1074.1,21673.9,4.39,2019-03-22 14:00:00+00:00,2019,3,22,14,14:00:00,4,0
2019-03-22 15:00:00+00:00,2019-03-22 22:00:00+00:00,2019-03-22T23:00:00-00:00,2019-03-22,16,12.04323,119.88,940.11,21996.43,4.39,2019-03-22 15:00:00+00:00,2019,3,22,15,15:00:00,4,0
2019-03-22 16:00:00+00:00,2019-03-22 23:00:00+00:00,2019-03-23T00:00:00-00:00,2019-03-22,17,15.2496,126.72,735.35,22676.0,4.39,2019-03-22 16:00:00+00:00,2019,3,22,16,16:00:00,4,0
2019-03-22 17:00:00+00:00,2019-03-23 00:00:00+00:00,2019-03-23T01:00:00-00:00,2019-03-22,18,27.06322,115.68,405.33,23385.57,4.39,2019-03-22 17:00:00+00:00,2019,3,22,17,17:00:00,4,0
2019-03-22 18:00:00+00:00,2019-03-23 01:00:00+00:00,2019-03-23T02:00:00-00:00,2019-03-22,19,43.50207,110.15,101.69,24274.93,4.39,2019-03-22 18:00:00+00:00,2019,3,22,18,18:00:00,4,0
2019-03-22 19:00:00+00:00,2019-03-23 02:00:00+00:00,2019-03-23T03:00:00-00:00,2019-03-22,20,63.77656999999999,135.4,0.32,26024.81,4.39,2019-03-22 19:00:00+00:00,2019,3,22,19,19:00:00,4,0
2019-03-22 20:00:00+00:00,2019-03-23 03:00:00+00:00,2019-03-23T04:00:00-00:00,2019-03-22,21,54.496809999999996,129.47,0.01,26321.97,4.39,2019-03-22 20:00:00+00:00,2019,3,22,20,20:00:00,4,0
2019-03-22 21:00:00+00:00,2019-03-23 04:00:00+00:00,2019-03-23T05:00:00-00:00,2019-03-22,22,45.1399,117.12,0.0,25590.11,4.39,2019-03-22 21:00:00+00:00,2019,3,22,21,21:00:00,4,0
2019-03-22 22:00:00+00:00,2019-03-23 05:00:00+00:00,2019-03-23T06:00:00-00:00,2019-03-22,23,37.04679,113.51,0.0,24114.08,4.39,2019-03-22 22:00:00+00:00,2019,3,22,22,22:00:00,4,0
2019-03-22 23:00:00+00:00,2019-03-23 06:00:00+00:00,2019-03-23T07:00:00-00:00,2019-03-22,24,33.34029,134.49,0.0,22487.75,4.39,2019-03-22 23:00:00+00:00,2019,3,22,23,23:00:00,4,0
2019-03-23 00:00:00+00:00,2019-03-23 07:00:00+00:00,2019-03-23T08:00:00-00:00,2019-03-23,1,30.057740000000003,128.55,0.0,20700.65,4.25,2019-03-23 00:00:00+00:00,2019,3,23,0,00:00:00,5,0
2019-03-23 01:00:00+00:00,2019-03-23 08:00:00+00:00,2019-03-23T09:00:00-00:00,2019-03-23,2,30.952859999999998,171.53,0.0,19939.07,4.25,2019-03-23 01:00:00+00:00,2019,3,23,1,01:00:00,5,0
2019-03-23 02:00:00+00:00,2019-03-23 09:00:00+00:00,2019-03-23T10:00:00-00:00,2019-03-23,3,26.38,146.56,0.0,19245.82,4.25,2019-03-23 02:00:00+00:00,2019,3,23,2,02:00:00,5,0
2019-03-23 03:00:00+00:00,2019-03-23 10:00:00+00:00,2019-03-23T11:00:00-00:00,2019-03-23,4,25.89143,128.96,0.0,18944.5,4.25,2019-03-23 03:00:00+00:00,2019,3,23,3,03:00:00,5,0
2019-03-23 04:00:00+00:00,2019-03-23 11:00:00+00:00,2019-03-23T12:00:00-00:00,2019-03-23,5,27.08312,140.53,0.0,19016.99,4.25,2019-03-23 04:00:00+00:00,2019,3,23,4,04:00:00,5,0
